date,y,lo_pool,hi_pool,covered_pool,lo_strat,hi_strat,covered_strat
2015-01-01,1.48,0.1227651940788308,2.033592646253748,True,0.7288814390430195,2.0426209972865723,True
2015-02-01,0.81,0.11028781751751215,2.0211152696924293,True,0.2514023803512777,1.3082597655309829,True
2015-03-01,1.17,-0.40026076664354604,1.5105666855313713,True,0.1936977003036805,1.67538379774367,True
2015-04-01,0.97,-0.1498454602982382,1.7609819918766791,True,-0.26284221453002976,1.3028783350240785,True
2015-05-01,1.37,-0.24814174332515404,1.6626857088497633,True,-0.01941745898043412,1.5485935397225623,True
2015-06-01,0.63,0.1488370434560593,2.059664495630977,True,-0.09952430051240291,1.5708349572941582,True
2015-07-01,0.65,-0.5956032007565709,1.3152242514183463,True,-0.6473497288485955,0.8928125144304886,True
2015-08-01,-0.01,-0.3975208283456382,1.4763835386027082,True,-0.46837553765236517,1.098772074733048,True
2015-09-01,0.24,-0.6768059172325814,1.1970984497157648,True,-0.39773284146088594,1.1366652813828886,True
2015-10-01,0.77,-0.46591017837046084,1.4079941885778855,True,0.00961578238511368,1.5484495742557112,True
2015-11-01,1.83,-0.11922115218870499,1.738472041571372,False,-0.04291391806623235,1.421189779823528,False
2015-12-01,1.5,0.6759110485741907,2.5336042423342677,True,0.9475178311724692,2.133138069340621,True
2016-01-01,2.28,0.23853461686084254,2.0962278106209196,False,0.8025649121657091,1.9666997444246643,False
2016-02-01,1.06,0.7924276936752604,2.6501208874353375,True,0.8914563068497039,1.948313692029409,True
2016-03-01,1.24,-0.32459447322922363,1.5729342681687735,True,0.257847065666685,1.7395331631066746,True
2016-04-01,1.09,-0.046985609817474794,1.8105333897225888,True,-0.202002825240147,1.363717724313961,True
2016-05-01,0.78,-0.17339482008704055,1.684124179453023,True,0.01330900306679872,1.5813200017697953,True
2016-06-01,0.71,-0.48366998427292857,1.373849015267135,True,-0.7740517894322714,0.8963074683742898,True
2016-07-01,1.32,-0.29253274116828043,1.5649862583717833,True,-0.3862997304511857,1.1538625128278985,False
2016-08-01,0.3,0.28583857682741576,2.1433575763674795,True,0.5879929677048221,1.9068395330073717,False
2016-09-01,-0.29,-0.6234848506863652,1.2340341488536986,True,-0.35418471991794453,1.1802134029258302,True
2016-10-01,-0.05,-0.9590256756186911,0.8984933239213725,True,-0.4932726598663915,1.045561132004206,True
2016-11-01,-0.2,-0.5410821717669894,1.3164368277730742,True,-0.4393011245557799,1.0818433758421495,True
2016-12-01,0.08,-0.8592395092243515,0.9982794903157121,True,-0.5875672381576316,0.5980530000105202,True
2017-01-01,0.35,-0.43646100779817015,1.4210579917418935,True,0.1276347759751379,1.466340830223495,True
2017-02-01,-0.45,-0.5784027370374476,1.279116262502616,True,-0.47930863539456264,0.5775487497851426,True
2017-03-01,0.34,-1.0211904534556722,0.8363285460843916,True,-0.46925244769932617,1.0124336497406634,True
2017-04-01,0.58,-0.17623076272341553,1.681288236816648,True,-0.11200749756900252,1.2344725714080202,True
2017-05-01,-0.35,-0.29094465307960615,1.5665743464604573,False,-0.10424082992576689,1.4637701687772295,False
2017-06-01,-0.5,-1.2639734163900564,0.5828394698725559,True,-1.554289733080958,0.11606952472560339,True
2017-07-01,-0.47,-1.0167856591599975,0.8300272271026148,True,-1.0247285730674258,0.5953268783963375,True
2017-08-01,-1.07,-0.9763574686942902,0.8704554175683221,False,-1.0566278400472684,0.30135698500639974,False
2017-09-01,-0.41,-1.4501187056787797,0.39669418058383277,True,-1.217843093916095,0.3536450364018572,True
2017-10-01,-0.05,-0.9301541311776318,0.9250601346792392,True,-0.3027162751422905,1.236117516728307,True
2017-11-01,-0.38,-0.837511612515762,1.017702653341109,True,-0.574045725021511,0.9470987753764185,True
2017-12-01,0.54,-1.0250091255769829,0.8302051402798882,True,-0.5916520142272211,0.5939682239409306,True
2018-01-01,0.74,-0.14748847628955142,1.7077257895673195,True,0.5782921477667983,1.9169982020151555,True
2018-02-01,-0.33,-0.4278427001201984,1.3918248739757073,True,-0.20653232160924884,0.8503250635704563,False
2018-03-01,0.07,-1.2506736973633814,0.5689938767325243,True,-0.5765194147389708,0.9051666827010187,True
2018-04-01,0.09,-0.7036864507417562,1.088366233626511,True,-0.5340204930803332,0.8124595758966897,True
2018-05-01,0.32,-0.8591530250511823,0.9328996593170849,True,-0.9533384403680707,0.6054750971741534,True
2018-06-01,2.03,-0.5649504361554667,1.2271022482128005,False,-0.7498895488077995,0.9204697089987617,False
2018-07-01,-0.12,0.7997397844777174,2.5917924688459846,False,0.919696531776362,2.4691460101142937,False
2018-08-01,-0.34,-1.4839631576022203,0.33556541251141625,True,-1.4546931315695488,-0.08333614656314908,True
2018-09-01,0.1,-1.03507844436238,0.820135821494491,True,-0.6411834807850951,0.930304649532857,True
2018-10-01,0.59,-0.49016850438323134,1.3294990697126745,True,0.11609757097038126,1.6380536674398896,True
2018-11-01,0.39,-0.4081160193165474,1.4115515547793582,True,-0.16997699122446752,1.337025805160656,True
2018-12-01,0.44,-0.746164916750351,1.0735026573455548,True,-0.35073214161382127,0.8351475019031087,True
2019-01-01,0.9,-0.5387892681937314,1.2808783059021742,True,0.14752279244764133,1.4862288466959985,True
2019-02-01,0.78,-0.12555221328091604,1.6941153608149897,True,-0.02770951316071757,0.8467606366282966,True
2019-03-01,1.37,-0.0723101533424868,1.7473574207534188,True,0.6018441292819238,2.0835302267219133,True
2019-04-01,0.63,-0.0023197150288616353,1.817347859067044,True,0.3460536254757407,1.530599895970639,True
2019-05-01,-0.56,-0.908902723693832,0.9107648504020738,True,-0.9863145546496658,0.5724989828925583,True
2019-06-01,-0.25,-1.1514481735027189,0.6682194005931869,True,-1.2094947592503975,0.7831237591011744,True
2019-07-01,0.01,-1.0380482900386285,0.754056787738444,True,-0.9193492605137915,0.779962217220561,True
2019-08-01,-0.35,-0.7156027734368384,1.076502304340234,True,-0.7040861219460111,0.6672708630603887,True
2019-09-01,-0.43,-1.0914240764053629,0.6864631741475294,True,-0.761017260706913,0.8104708696110391,True
2019-10-01,0.05,-1.0149543457859713,0.7629329047669211,True,-0.5719164766137638,0.784392179098134,True
2019-11-01,0.72,-0.5084054985767874,1.2694817519761048,True,-0.11438203393986035,1.2127167414365583,True
2019-12-01,3.38,-0.0007234463266945212,1.777163804226198,False,0.4338059477030002,1.5565693878629072,False
2020-01-01,0.39,1.9287474278164374,3.691272784297709,False,2.5610278985446793,3.7846180309118918,False
2020-02-01,0.11,-1.4779610554430722,0.2999261951098201,True,-1.4041379397867317,-0.5296677899977176,False
2020-03-01,1.13,-0.8691738929612758,0.9087657510004213,False,-0.21925721604275447,1.262428881397235,True
2020-04-01,1.79,0.17224682447408712,1.9501864684357844,True,0.4963825592728002,1.6809288297676983,False
2020-05-01,0.24,0.36618478181682934,2.1440720323697215,False,0.26475336639713754,1.8235669039393616,False
2020-06-01,0.38,-1.356223349038257,0.4216639015146353,True,-1.4382895192497935,0.5543289991017782,True
2020-07-01,0.01,-0.699895135644721,1.0922099421323515,True,-0.5799429335550151,0.9697787608302112,True
2020-08-01,0.78,-0.5881586949955742,1.2039463827814982,True,-0.5766420435047468,0.794714941501653,True
2020-09-01,2.28,0.23182450012343137,2.0239295779005038,False,0.6700276484378147,2.022204197707273,False
2020-10-01,1.93,0.7484850384962394,2.5264246824579364,True,1.1913048864264155,2.547613542138313,True
2020-11-01,2.54,-0.05391732180854403,1.7381877559685284,False,0.34713412168915514,1.6742328970655738,False
2020-12-01,1.74,1.3644680569216903,3.1565731346987627,True,1.6054730054998199,3.1115144066760276,True
2021-01-01,1.02,-0.0817431407876077,1.7379244333082982,True,0.6316249315121099,2.1033116265483116,True
2021-02-01,0.27,-0.55689964973372,1.2627679243621857,True,-0.45905694961352156,0.6802605935432728,True
2021-03-01,0.13,-1.0276283199066556,0.7920392541892503,True,-0.35347403728224497,1.0562034773508753,True
2021-04-01,0.4,-0.742209275042416,1.0675464956193708,True,-0.4217102097500397,0.8719072309771602,True
2021-05-01,0.44,-0.6549728100679151,1.1547829605938715,True,-0.7850122826331125,0.7985546213062491,True
2021-06-01,0.43,-0.30153883269982784,1.5082169379619588,True,-0.38745969365973254,1.6051588246918393,True
2021-07-01,0.6,-0.4591342658658609,1.3506215047959258,True,-0.3513179059501642,1.0935527978143824,True
2021-08-01,1.39,-0.21889502547731088,1.5908607451844758,True,-0.2182610435956237,1.1764161097187094,False
2021-09-01,1.02,0.5165120680607413,2.326267838722528,True,0.9438325467659845,2.442263585753655,True
2021-10-01,1.17,-0.38605806496528916,1.3931664010057772,True,0.19033579297923148,1.3670699624581786,True
2021-11-01,-0.04,-0.08392085694164142,1.67860449953963,True,0.2800906022460128,2.041431672647722,False
2021-12-01,0.84,-1.1948014853543039,0.5677238711269674,False,-0.9908365210862193,0.5152048800899887,False
2022-01-01,1.11,-0.07614177157879698,1.6863835849024744,True,0.5831947108077897,2.0548814058439913,True
2022-02-01,1.28,-0.1217310326453408,1.6432974369346478,True,-0.05980476623286901,1.0795127769239254,False
2022-03-01,2.42,-0.043918528650678024,1.7030563522641626,False,0.5762041640606017,1.9858816786937221,False
2022-04-01,2.06,0.9100047870603832,2.656979667975224,True,1.3427929565139003,2.4979639783790546,True
2022-05-01,0.48,0.5084967605918589,2.2735252301718476,False,0.37041512953116085,1.9539820334705225,True
2022-06-01,0.8,-0.8450698248977708,0.9199586446822179,True,-0.9390328443531761,1.0535856739983958,True
2022-07-01,1.3,-0.38424276261998336,1.397599392028027,True,-0.26765487613176564,1.114063342559298,False
2022-08-01,0.24,0.11779655586014592,1.8996387105081562,True,0.1272020643143541,1.521879217628687,True
2022-09-01,-0.51,-1.0219496561913453,0.7598924984566651,True,-0.585857650913581,0.9125733880740895,True
2022-10-01,0.72,-1.299236231652092,0.48260592299591826,False,-0.6776617849630604,0.38179624424476183,False
2022-11-01,0.53,-0.12327635885819754,1.6585657957898126,True,-0.04442666064313039,1.602762716979301,True
2022-12-01,0.66,-0.12259331850384458,1.687334321906341,True,0.14077470895014077,2.0535672104394553,True
2023-01-01,0.59,-0.3423844993604862,1.4675431410496993,True,0.3763550462120012,1.8480417412482026,True
2023-02-01,0.16,-0.7153236897389552,1.0946039506712304,True,-0.6121095163459869,0.49234139210003514,True
2023-03-01,0.05,-0.6116051619379732,1.1983224784722122,True,0.06792059395920719,1.51608553398129,False
2023-04-01,0.71,-0.6449504756420787,1.1649771647681066,True,-0.05808632311958761,1.0024117788624933,True
2023-05-01,0.16,-0.5124268545555917,1.2975007858545937,True,-0.6092205786357932,0.9743463253035685,True
2023-06-01,-0.66,-0.9917281138954374,0.8181995265147481,True,-1.0444032263703462,0.9482152919812258,True
2023-07-01,-0.46,-1.2847780797592576,0.5251495606509279,True,-0.8746064830109347,0.45534241154985744,True
2023-08-01,-0.85,-1.0237417196759735,0.7861859207342119,True,-0.9898619893092905,0.40481516400504247,True
2023-09-01,-0.71,-1.4071121808908507,0.37502691214453016,True,-0.9706616696854595,0.527769369302211,True
2023-10-01,0.31,-1.0286388182866328,0.7535002747487481,True,-0.44111698564509827,0.7352327989214656,True
2023-11-01,0.63,-0.447921419228802,1.3342176738065787,True,-0.3687132150861079,1.2784761625363235,True
2023-12-01,1.11,-0.25008755426489204,1.5320515387704887,True,-0.010835242795754652,1.9019572586935598,True
2024-01-01,1.38,0.10820543597623011,1.890344529011611,True,0.8028292655638696,2.274515960600071,True
2024-02-01,0.95,0.06575865461189934,1.8478977476472802,True,0.14485711202001972,1.2493080204660418,True
2024-03-01,0.53,-0.46008266745794124,1.3220564255774396,True,0.17740677849518405,1.643492312476474,True
2024-04-01,0.7,-0.606839386653276,1.175299706382105,True,0.006332894506469122,0.9290411445103747,True
2024-05-01,0.62,-0.49403435001020835,1.2881047430251726,True,-0.6149437900752578,0.9532269263433598,True
2024-06-01,0.44,-0.6047558267331268,1.1487678459554331,True,-0.7138349069296611,1.2787836114219107,True
2024-07-01,-1.0,-0.5097331611243928,1.2437905115641672,False,-0.15596553209769548,1.1739833624630966,False
2024-08-01,-0.44,-1.7013048159266202,0.052218856761939714,True,-1.7238290532815626,-0.3291518999672297,True
2024-09-01,0.5,-0.8567826277288677,0.9253564653065132,True,-0.4198257428865159,0.9319924267875466,True
2024-10-01,1.06,-0.009938935938987647,1.7722001570963932,True,0.5775828967025469,1.7539326812691107,True
2024-11-01,1.55,0.019168482675975262,1.8013075757113561,True,0.0983766868186694,1.7455660644411006,True
2024-12-01,1.18,0.16579141018483923,1.94793050322022,True,0.5395707161541567,2.317836223143291,True
