date,y,lo_pool,hi_pool,covered_pool,lo_strat,hi_strat,covered_strat
2019-04-01,-3.4479642066575886,-5.653885912294218,4.59766482785712,True,-5.177200900463617,8.31565791030609,True
2019-05-01,-0.18006435733380968,-9.072799814867652,1.1787509252836856,True,-9.663267718913533,-0.32549720908357216,False
2019-06-01,-8.415990842205082,-11.342947870465304,-1.0913971303139665,True,-12.34998456794699,-4.340710111949359,True
2019-07-01,-3.2159857450251446,-5.662581944084786,4.588968796066552,True,-5.639946697644371,2.541982448675203,True
2019-08-01,0.44729892051606507,-4.073946632610886,6.177604107540452,True,-1.3006230687004583,6.646463440102447,True
2019-09-01,4.2007585699284675,-3.2967054415769,6.861646588750173,True,0.39563474106824614,6.576584355883975,True
2019-10-01,6.816425660733522,-1.0888482197905383,9.069503810536535,True,0.26123748085078,7.691897044448404,True
2019-11-01,4.290879050109625,-4.646969576859033,5.51138245346804,True,-1.6016854080552927,7.13385154524668,True
2019-12-01,-0.5822973772215014,-3.5818136835502528,6.576538346776821,True,-1.3571552726681646,4.850748641122246,True
2020-01-01,-0.3485191478960226,-1.4101394615836886,8.748212568743385,True,1.6358410518312123,10.355073547067205,False
2020-02-01,0.23662754674005637,-3.43025043378049,6.628619191855166,True,-1.3197223978314425,6.3889116006115785,True
2020-03-01,-2.8131782605342175,-6.726573214317252,3.3322964113184037,True,-7.790080555820687,2.3488524253981047,True
2020-04-01,-20.175168438771564,-6.401174179955458,3.6576954456801984,False,-5.104721694854698,6.113092080704812,False
2020-05-01,-10.105614911202265,-0.09559477163070529,9.96327485400495,False,-0.35897817090738293,9.121794846498624,False
2020-06-01,-2.86361244719084,-4.260346121606872,5.7979496691916985,True,-4.925690534961667,2.980260789786016,True
2020-07-01,5.6138071292796345,-2.9186567214158314,7.244100404959605,True,-2.449867855271659,5.7320612910479145,True
2020-08-01,5.171443568667868,-1.107680804353807,9.05507632202163,True,2.111796379260378,10.058882888063284,True
2020-09-01,6.443851613723776,-0.4256443470870108,9.737112779288426,True,3.278371381703557,9.459320996519287,True
2020-10-01,9.808841332853723,2.8213708880988797,12.984128014474315,True,5.133189288706645,11.633830284935835,True
2020-11-01,-2.799603650816894,0.19453524143646472,10.357292367811901,False,4.1841321290226645,11.53027402084733,False
2020-12-01,5.045378125583213,0.16235559606690053,10.325112722442338,True,2.3986895530944103,8.60659346688482,True
2021-01-01,1.7662249041762164,-6.124956102913323,4.037801023462113,True,-4.380987234517262,5.8205622098837715,True
2021-02-01,-1.6200551884295908,-5.3654645417892635,4.797292584586173,True,-3.130514869986968,4.578119128456053,True
2021-03-01,6.465470081787569,-7.762699721659166,2.292382854390577,False,-7.116215977195953,1.299078951862858,False
2021-04-01,-9.759059724894529,-22.543101361361252,-12.488018785311509,False,-21.73062575205242,-8.236617707080809,True
2021-05-01,-6.359664747103559,-14.757551290801704,-4.5947941644262675,True,-15.024028993758712,-5.198403141411616,True
2021-06-01,-0.8370707515404476,-9.768641655047709,0.5371538210207363,True,-10.207020518246097,-2.3010691934984133,False
2021-07-01,-2.5389655350263944,-6.45741325196127,3.848382224107176,True,-5.866120171237555,2.3158089750820188,True
2021-08-01,3.449130361891957,-1.2660642209983752,9.039731255070071,True,1.7899696097403694,8.91505916941081,True
2021-09-01,6.121758108719556,-1.8452765732921517,8.460518902776295,True,1.6695223647452218,7.501894627973857,True
2021-10-01,2.8991464209673765,-1.7705791201567953,8.53521635591165,True,0.6637434950305128,7.1643844912597014,True
2021-11-01,-0.053425939563840945,-3.6114131963880873,6.551343929987349,True,-0.549751109139915,8.184466863632235,True
2021-12-01,6.140234595212063,-1.8213784555221544,8.236917335276416,True,0.3104941659284899,6.518398079718901,True
2022-01-01,0.12556505918988406,-6.329490391033619,3.649655788647251,True,-3.4431281783696224,5.2732887270618445,True
2022-02-01,0.12540759105328397,-4.621654025027056,5.357492154653814,True,-2.645920806189652,4.755161091110176,True
2022-03-01,5.177569461993735,-4.146110837717265,5.833035341963606,True,-3.5595554175644715,4.855739511494339,False
2022-04-01,-2.0924284322505287,-14.181452490697666,-4.238770722670404,False,-13.432320083022361,0.16390923666620516,True
2022-05-01,-7.925313005651883,-11.077771582565306,-1.1350898145380444,True,-11.437403379519775,-1.9564791083494684,True
2022-06-01,-6.087952144081021,-7.585033852638301,2.393688048940535,True,-8.647584370077556,0.4750955980564586,True
2022-07-01,0.06987632175873398,-7.471295001710444,2.507426899868393,True,-7.170533288304418,1.0113958580151559,True
2022-08-01,2.0739026171926143,-3.7394071694684845,6.239314732110352,True,-0.9739047060474295,6.151184853623011,True
2022-09-01,1.1563968059202767,-1.5002042900854953,8.442477477941766,True,1.9820674671671914,7.385144751577979,False
2022-10-01,1.196652935099149,-3.2437269973950342,6.698954770632228,True,-1.1535231928333718,5.347117803395817,True
2022-11-01,3.364312035236682,-3.106934732015193,6.835747036012069,True,-0.8837604407294979,8.026362004708298,True
2022-12-01,4.324861625468287,-0.8195384289082179,9.123143339119045,True,1.2077520789798042,7.024908975476062,True
2023-01-01,-0.17341760818276106,-4.372692874928789,5.569988893098473,True,-1.5388031459768532,7.177613759454614,True
2023-02-01,1.5011971347866642,-4.103492373384178,5.794718613242132,True,-2.2022295492700352,4.379883656423745,True
2023-03-01,4.967376186445964,-3.228455224913032,6.576368166227592,True,-2.639669885568448,6.096493733136365,True
2023-04-01,-0.7582421863024204,-8.064803938895192,1.7400194522454326,True,-7.260969128316036,6.335260191372531,True
2023-05-01,-8.5522173438162,-10.958225911806936,-1.1534025206663117,True,-11.263155305857556,-1.7822310346872468,True
2023-06-01,-3.095901677841311,-9.2788850665878,0.42401100488352617,True,-9.486380521492851,-1.2150706995609057,True
2023-07-01,-4.054246511440808,-7.083424078392669,2.559803972173346,True,-6.797825815490823,1.291898514670301,True
2023-08-01,5.075197787891119,-2.829222917637145,6.81400513292887,True,-0.07888390472026918,7.046205654950172,True
2023-09-01,4.245108745516532,-4.810095810570472,4.753865512905099,True,-2.1094885935642247,3.749620432444159,False
2023-10-01,5.0381745753252885,-5.625325832791582,3.938635490683989,False,-3.551633446418134,2.0593629540604232,False
2023-11-01,2.4964671819922373,-2.9976868014753357,6.566274522000235,True,-1.5563064259278585,7.31474998000069,True
2023-12-01,4.304662780682392,-3.2286890507283355,6.423923767453537,True,-1.493006730383632,4.324150166112625,True
2024-01-01,-0.39995609365015156,-6.007374833612418,3.645237984569455,True,-3.4650932922038002,5.251323613227666,True
2024-02-01,-0.6253510049844607,-4.606428703068219,4.957532620407352,True,-3.4649618836810934,3.1171513220126865,True
2024-03-01,2.379878771232762,-2.8865222572505274,6.677439066225043,True,-3.134233236548013,5.6019303821568,True
2024-04-01,-0.8678988836907986,-8.05315665621506,1.5108046672605107,True,-8.085818164277974,5.510411155410594,True
2024-05-01,-2.3669744085904734,-10.404753663688668,-0.8407923402130972,True,-10.936823277236588,-1.854127835386608,True
2024-06-01,-5.77899809117563,-10.155862008821785,-0.5919006853462134,True,-11.202423739105145,-2.9311139171731986,True
2024-07-01,-5.841256220519588,-7.44990488182383,2.1140564416517407,True,-7.984524527463979,0.10519980269714546,True
2024-08-01,2.072287657455885,-1.327576900820497,8.236384422655075,True,0.8987303028363995,7.062641543720952,True
2024-09-01,2.8912953607216485,-1.6073781764776713,7.956583146997899,True,1.0932290405285756,6.952338066536959,True
2024-10-01,6.305813596713701,-1.1122158476422985,8.451745475833272,True,0.19227912390148294,6.692712576631535,True
2024-11-01,-0.30659196218349005,-2.6400631820373377,6.923898141438233,True,-0.7437430086649948,6.941885910890899,True
2024-12-01,1.8032721255153847,-0.680950086727794,8.883011236747777,True,0.56454650542201,6.3817034019182675,True
